"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.473612384E0,1.287936807E0,4.946562767E0,5.648856163E0,7.618191411E0
3.475694934E0,1.258026481E0,4.904089928E0,5.577669621E0,7.532803398E0
3.477769397E0,1.252642632E0,4.837090969E0,5.530411243E0,7.453322154E0
3.479846545E0,1.247258782E0,4.774877548E0,5.487340450E0,7.380109436E0
3.481918353E0,1.222732425E0,4.746163845E0,5.401797295E0,7.293871389E0
3.483994922E0,1.179063320E0,4.683950424E0,5.359324455E0,7.214703078E0
3.486065835E0,1.159322619E0,4.655236244E0,5.297709465E0,7.147095844E0
3.488140541E0,1.139581800E0,4.622334957E0,5.260022163E0,7.094537356E0
3.490214770E0,1.129412293E0,4.593621254E0,5.236093998E0,7.056458652E0
3.492285194E0,1.128814101E0,4.560121536E0,5.174479008E0,6.988859900E0
3.494348824E0,1.123430252E0,4.555335999E0,5.097908497E0,6.928336931E0
3.496437926E0,1.113858938E0,4.564907551E0,5.088337421E0,6.926055183E0
3.498511422E0,1.113858938E0,4.574478626E0,5.093122959E0,6.935880471E0
3.500589333E0,1.119242787E0,4.588835716E0,5.140979290E0,6.981388523E0
3.502659737E0,1.109671474E0,4.588835716E0,5.179264545E0,7.008107108E0
3.504734190E0,1.115055323E0,4.564907551E0,5.212764263E0,7.018165044E0
3.506807982E0,1.125224829E0,4.584050179E0,5.269593716E0,7.074479831E0
3.508882698E0,1.125224829E0,4.583451748E0,5.283950806E0,7.084793360E0
3.510957162E0,1.125823021E0,4.621737003E0,5.322235584E0,7.138215605E0
3.513032205E0,1.107278705E0,4.707878590E0,5.340780258E0,7.205145433E0
3.515105294E0,1.069591761E0,4.770092010E0,5.407779217E0,7.289847761E0
3.517179473E0,1.064806104E0,4.865804672E0,5.402993679E0,7.348619451E0
3.519253762E0,1.046261668E0,4.961517811E0,5.455037594E0,7.447735066E0
3.521325722E0,1.032503009E0,5.018945694E0,5.517251015E0,7.529670451E0
3.523390644E0,1.018744230E0,5.062016487E0,5.550152302E0,7.580635943E0
3.525467375E0,1.014556766E0,5.085944653E0,5.583651543E0,7.620585475E0
3.527555836E0,9.954141974E-1,5.081159115E0,5.612365723E0,7.635946332E0
3.529628244E0,9.672985673E-1,5.057230473E0,5.641677380E0,7.638047540E0
3.531701782E0,9.577272534E-1,5.057230473E0,5.656034470E0,7.647453659E0
3.533772216E0,9.337990284E-1,5.047659397E0,5.646463394E0,7.631080846E0
3.535847402E0,9.002995491E-1,5.038087845E0,5.656632900E0,7.628260888E0
3.537923431E0,8.811569214E-1,5.042873859E0,5.666203976E0,7.636287172E0
3.540002227E0,8.524430394E-1,5.038087845E0,5.651846886E0,7.619210030E0
3.542070352E0,7.992027402E-1,5.052444935E0,5.614160061E0,7.595045624E0
3.544144836E0,7.561319470E-1,5.042873859E0,5.586044312E0,7.563478256E0
3.546218231E0,7.124629617E-1,5.014159679E0,5.567500114E0,7.526384144E0
3.548290404E0,6.837490797E-1,5.014159679E0,5.548357487E0,7.509565959E0
3.550356749E0,6.687939167E-1,4.956732273E0,5.529813290E0,7.456226603E0
3.552441406E0,6.544370055E-1,4.884947300E0,5.520840168E0,7.400721186E0
3.554515991E0,6.394818425E-1,4.827519894E0,5.496912003E0,7.343699811E0
3.556593618E0,6.305087805E-1,4.746163845E0,5.511867046E0,7.300978763E0
3.558665801E0,6.107679605E-1,4.703093052E0,5.502893925E0,7.264569038E0
3.560745167E0,5.970092416E-1,4.636094093E0,5.545964718E0,7.253103689E0
3.562813455E0,5.826523304E-1,4.602594376E0,5.546562672E0,7.231024561E0
3.564886871E0,5.635097623E-1,4.564309120E0,5.532206059E0,7.194147960E0
3.566959524E0,5.533402562E-1,4.540380955E0,5.513661385E0,7.163916981E0
3.569035136E0,5.198407173E-1,4.521238327E0,5.484947681E0,7.127165036E0
3.571106272E0,4.953143001E-1,4.487739086E0,5.480760098E0,7.100976666E0
3.573170461E0,4.618147612E-1,4.454239368E0,5.452644825E0,7.055838491E0
3.575258128E0,4.426721931E-1,4.435096741E0,5.471786976E0,7.057371641E0
3.577329926E0,4.235295951E-1,4.401597023E0,5.467001438E0,7.031467727E0
3.579400360E0,3.948157430E-1,4.325026989E0,5.453242779E0,6.971340956E0
3.581479360E0,3.750749528E-1,4.277170658E0,5.429912567E0,6.922342129E0
3.583549377E0,3.655036688E-1,4.219742775E0,5.416153908E0,6.875648709E0
3.585631785E0,3.224328458E-1,4.205385685E0,5.425725460E0,6.872243336E0
3.587703919E0,2.841476798E-1,4.200600147E0,5.435894966E0,6.875662556E0
3.589780030E0,2.458625287E-1,4.195814610E0,5.422136307E0,6.860384155E0
3.591851807E0,1.980060786E-1,4.210171223E0,5.426921844E0,6.871406613E0
3.593926341E0,1.501496136E-1,4.238885403E0,5.451447964E0,6.907168687E0
3.596001191E0,9.750752151E-2,4.281956196E0,5.461019516E0,6.940273102E0
3.598074667E0,5.982056633E-2,4.301098824E0,5.480162144E0,6.966721375E0
3.600148794E0,2.991028363E-3,4.348955154E0,5.519045353E0,7.026612376E0
3.602222810E0,-3.050848842E-2,4.372883320E0,5.547759533E0,7.064040992E0
3.604299592E0,-6.819544733E-2,4.406383038E0,5.614758492E0,7.137672941E0
3.606380545E0,-1.202393398E-1,4.444668293E0,5.648856163E0,7.188818379E0
3.608445811E0,-1.393819153E-1,4.459024906E0,5.658427238E0,7.205562382E0
3.610520305E0,-1.770688742E-1,4.487739086E0,5.696712494E0,7.254218685E0
3.612593059E0,-2.147558331E-1,4.516452789E0,5.739783287E0,7.306817231E0
3.614671175E0,-2.620140910E-1,4.559523582E0,5.778666496E0,7.365520563E0
3.616750866E0,-2.949153781E-1,4.626522541E0,5.825924873E0,7.445339921E0
3.618807028E0,-3.086741269E-1,4.674378872E0,5.873781204E0,7.513082137E0
3.620891430E0,-3.326023519E-1,4.698307037E0,5.878567219E0,7.532746238E0
3.622963787E0,-3.613162339E-1,4.727021217E0,5.897709846E0,7.566918821E0
3.625042095E0,-3.702892959E-1,4.741377831E0,5.921638012E0,7.594970351E0
3.627116019E0,-4.037888348E-1,4.765306473E0,5.946164131E0,7.630731228E0
3.629196240E0,-4.181457460E-1,4.736592293E0,5.955735683E0,7.621085221E0
3.631262371E0,-4.133601189E-1,4.707878590E0,5.955735683E0,7.603010912E0
3.633336621E0,-4.085744619E-1,4.698307037E0,5.950950146E0,7.593077752E0
3.635408734E0,-3.894318938E-1,4.630710125E0,5.955735683E0,7.554198898E0
3.637482515E0,-3.804588020E-1,4.582853794E0,5.922834396E0,7.498484186E0
3.639549440E0,-3.565305769E-1,4.506283283E0,5.918048382E0,7.446945665E0
3.641633577E0,-3.379862010E-1,4.453640938E0,5.884549141E0,7.387629584E0
3.643708019E0,-3.146561682E-1,4.363312244E0,5.841478348E0,7.297970371E0
3.645785423E0,-3.002992272E-1,4.314857483E0,5.851049423E0,7.276190904E0
3.647854759E0,-2.961117923E-1,4.243670940E0,5.808577061E0,7.199721711E0
3.649924613E0,-2.482553422E-1,4.156930923E0,5.784648895E0,7.127683232E0
3.652004519E0,-2.249253243E-1,4.057030678E0,5.722435474E0,7.018287332E0
3.654079185E0,-1.776670814E-1,3.961317778E0,5.693721294E0,6.938448408E0
3.656155632E0,-1.495514214E-1,3.856033802E0,5.646463394E0,6.839145500E0
3.658227337E0,-1.172483116E-1,3.750749588E0,5.589035511E0,6.731952732E0
3.660303987E0,-9.810572863E-2,3.640679598E0,5.556134224E0,6.643402756E0
3.662385358E0,-1.034895778E-1,3.573680639E0,5.513661385E0,6.571329034E0
3.664450076E0,-8.015955985E-2,3.521038532E0,5.489733219E0,6.522369870E0
3.666524355E0,-8.973085135E-2,3.511467218E0,5.475376606E0,6.505244241E0
3.668596183E0,-1.088734269E-1,3.525824070E0,5.456233978E0,6.497213096E0
3.670672579E0,-1.615155339E-1,3.530609846E0,5.466403484E0,6.509443925E0
3.672745649E0,-2.045863420E-1,3.583251953E0,5.461617470E0,6.535351216E0
3.674821435E0,-2.566302419E-1,3.655036688E0,5.499902725E0,6.608636944E0
3.676895684E0,-3.332005441E-1,3.741178274E0,5.505286694E0,6.664504412E0
3.678971102E0,-3.906283081E-1,3.832105398E0,5.534000397E0,6.742609484E0
3.681040804E0,-4.522434771E-1,3.894318819E0,5.572285652E0,6.813267250E0
3.683105767E0,-5.186443329E-1,3.975674868E0,5.620740414E0,6.904180284E0
3.685192539E0,-5.605186820E-1,4.023531437E0,5.706882000E0,7.005104466E0
3.687266930E0,-6.215356588E-1,4.066602230E0,5.793023586E0,7.105116645E0
3.689343111E0,-6.687939167E-1,4.099503517E0,5.869594097E0,7.190643174E0
3.691407300E0,-7.010970116E-1,4.147359848E0,5.984449387E0,7.314763509E0
3.693487013E0,-7.531409264E-1,4.180859566E0,6.017949104E0,7.366309754E0
3.695553948E0,-7.950153351E-1,4.209573269E0,6.128018856E0,7.476976099E0
3.697639947E0,-8.422735929E-1,4.247858524E0,6.195017815E0,7.558569479E0
3.699712039E0,-9.080761671E-1,4.299902439E0,6.281757832E0,7.666436249E0
3.701788679E0,-9.415757060E-1,4.333401680E0,6.300900459E0,7.704951754E0
3.703860650E0,-9.942178130E-1,4.323830605E0,6.306283951E0,7.710589953E0
3.705935693E0,-1.017547846E0,4.323830605E0,6.330212116E0,7.733207624E0
3.708009058E0,-1.055832982E0,4.295116425E0,6.321238995E0,7.714977046E0
3.710083468E0,-1.070788145E0,4.242474556E0,6.292525291E0,7.664271143E0
3.712158217E0,-1.080957651E0,4.166502476E0,6.250052929E0,7.588898071E0
3.714229007E0,-1.067198873E0,4.051646709E0,6.183651924E0,7.469424718E0
3.716295323E0,-1.039083242E0,3.946362734E0,6.150152206E0,7.380910850E0
3.718380049E0,-1.039681435E0,3.836292982E0,6.102894306E0,7.283090020E0
3.720454674E0,-9.930213690E-1,3.692723513E0,6.026922226E0,7.137652968E0
3.722532271E0,-9.840483069E-1,3.544368505E0,5.970092297E0,7.012339210E0
3.724602797E0,-9.415757060E-1,3.405584812E0,5.931807518E0,6.904412586E0
3.726674768E0,-8.943174481E-1,3.262015581E0,5.884549141E0,6.787375630E0
3.728741693E0,-8.333004713E-1,3.113660574E0,5.822335720E0,6.654987985E0
3.730825565E0,-8.003991842E-1,2.998805046E0,5.760122299E0,6.543124595E0
3.732899774E0,-7.435696125E-1,2.869592667E0,5.750551224E0,6.469644288E0
3.734976373E0,-7.004988194E-1,2.773879766E0,5.717649937E0,6.393483272E0
3.737046065E0,-6.526423693E-1,2.668595552E0,5.726622581E0,6.351499860E0
3.739111260E0,-6.101697683E-1,2.582453728E0,5.712265968E0,6.298520215E0
3.741186202E0,-5.623133183E-1,2.495713949E0,5.731408596E0,6.276450341E0
3.743271254E0,-5.090730190E-1,2.447857618E0,5.745765209E0,6.266177471E0
3.745348342E0,-4.803591371E-1,2.371287346E0,5.755336761E0,6.243208295E0
3.747422052E0,-4.660021961E-1,2.333002090E0,5.798407555E0,6.267502451E0
3.749491317E0,-4.414757788E-1,2.318645239E0,5.855237007E0,6.313067164E0
3.751558547E0,-4.498506486E-1,2.313859463E0,5.917450428E0,6.369657038E0
3.753642542E0,-4.929214716E-1,2.366501570E0,5.950950146E0,6.423169692E0
3.755717381E0,-5.252245665E-1,2.428116798E0,6.051448345E0,6.541531862E0
3.757792893E0,-5.868397355E-1,2.523829699E0,6.104090691E0,6.631291004E0
3.759867111E0,-6.095715761E-1,2.657827854E0,6.160920143E0,6.737400346E0
3.761943629E0,-6.520441771E-1,2.801397085E0,6.242276192E0,6.873063312E0
3.764020147E0,-6.891329288E-1,2.911466837E0,6.323033810E0,6.995162607E0
3.766087550E0,-7.501499057E-1,3.055036306E0,6.399604321E0,7.130982203E0
3.768161513E0,-7.920243144E-1,3.160320520E0,6.528218269E0,7.296064835E0
3.770233616E0,-8.243274093E-1,3.260220766E0,6.614359856E0,7.420128801E0
3.772300776E0,-8.709874153E-1,3.336791277E0,6.714858532E0,7.548650224E0
3.774384517E0,-9.080761671E-1,3.418147087E0,6.824330330E0,7.686339590E0
3.776458949E0,-9.397810698E-1,3.466003656E0,6.934400082E0,7.809114822E0
3.778536300E0,-9.684949517E-1,3.513859987E0,6.963113785E0,7.859398709E0
3.780604436E0,-9.816554785E-1,3.561118364E0,7.039085865E0,7.949461699E0
3.782670527E0,-1.000798106E0,3.585046530E0,7.067800045E0,7.987988041E0
3.784755519E0,-1.000798106E0,3.608974695E0,7.072585583E0,8.002984570E0
3.786830084E0,-1.005583763E0,3.575475216E0,7.077969551E0,7.993301864E0
3.788907832E0,-9.864411354E-1,3.508476257E0,7.073183537E0,7.956908766E0
3.790978276E0,-9.672985673E-1,3.446262836E0,7.073183537E0,7.927314766E0
3.793052078E0,-9.487541914E-1,3.369692564E0,7.030112743E0,7.853499072E0
3.795124588E0,-9.206385016E-1,3.250051260E0,6.997211456E0,7.769901969E0
3.797201219E0,-9.020941257E-1,3.154338360E0,6.958926678E0,7.693522263E0
3.799275254E0,-8.644071817E-1,3.044268608E0,6.911069870E0,7.601161614E0
3.801349930E0,-8.171489239E-1,2.934198856E0,6.849454880E0,7.496151509E0
3.803425675E0,-7.698906660E-1,2.853441000E0,6.777669907E0,7.394029114E0
3.805503556E0,-7.184450030E-1,2.752942562E0,6.720242500E0,7.297706163E0
3.807561723E0,-6.658028960E-1,2.657229662E0,6.691528320E0,7.230540383E0
3.809646795E0,-5.946164131E-1,2.566302299E0,6.657430649E0,7.159668918E0
3.811719620E0,-5.371887088E-1,2.460419893E0,6.671787739E0,7.131268428E0
3.813797512E0,-4.851447940E-1,2.374278307E0,6.638288021E0,7.066783625E0
3.815869147E0,-4.229314029E-1,2.316850424E0,6.642475605E0,7.047634285E0
3.817943224E0,-3.655036688E-1,2.245065928E0,6.637690067E0,7.016611959E0
3.820017828E0,-2.889333367E-1,2.206780672E0,6.656234264E0,7.018462651E0
3.822092810E0,-2.410768867E-1,2.158924341E0,6.665805817E0,7.010851558E0
3.824166012E0,-2.027917206E-1,2.111067772E0,6.669992924E0,6.999038307E0
3.826237810E0,-1.495514214E-1,2.082353830E0,6.717849731E0,7.034775627E0
3.828304571E0,-1.010967568E-1,2.062613010E0,6.741179466E0,7.050396697E0
3.830386145E0,-4.785645381E-2,2.038684845E0,6.788437843E0,7.088117838E0
3.832452399E0,1.435693540E-2,2.029113531E0,6.821339130E0,7.116753148E0
3.834539649E0,5.324030295E-2,2.033899307E0,6.873383045E0,7.168191920E0
3.836611782E0,1.112662554E-1,2.057827473E0,6.934998035E0,7.234724033E0
3.838689266E0,1.507478207E-1,2.100300074E0,7.015756130E0,7.324945009E0
3.840760128E0,1.758724600E-1,2.138585329E0,7.101299286E0,7.418418287E0
3.842834337E0,1.962114573E-1,2.191227436E0,7.205985546E0,7.534335027E0
3.844909197E0,2.213360965E-1,2.272583246E0,7.296314240E0,7.645248574E0
3.846982531E0,2.327020019E-1,2.348555326E0,7.448258877E0,7.813221016E0
3.849056871E0,2.482553422E-1,2.425125837E0,7.581658363E0,7.963944348E0
3.851130876E0,2.644068897E-1,2.510669231E0,7.710272789E0,8.113055989E0
3.853205533E0,2.751746178E-1,2.606382132E0,7.834101200E0,8.260877102E0
3.855280515E0,2.961117923E-1,2.687737942E0,7.947760582E0,8.395148343E0
3.857353747E0,3.164508045E-1,2.744567633E0,8.076375008E0,8.535843594E0
3.859430793E0,3.511467278E-1,2.806781054E0,8.157132149E0,8.633662537E0
3.861513079E0,3.954139352E-1,2.825923443E0,8.261817932E0,8.740699688E0
3.863576545E0,4.342973232E-1,2.845066071E0,8.323433876E0,8.806961258E0
3.865650724E0,4.594219327E-1,2.830111027E0,8.408976555E0,8.884339235E0
3.867722216E0,4.983053207E-1,2.801397085E0,8.461619377E0,8.927213244E0
3.869795132E0,5.126622319E-1,2.772683144E0,8.499904633E0,8.955387939E0
3.871857236E0,5.515456200E-1,2.720041037E0,8.532805443E0,8.972825337E0
3.873947711E0,5.748756528E-1,2.652443886E0,8.528019905E0,8.949472838E0
3.876022153E0,6.131607890E-1,2.556730986E0,8.537590981E0,8.933269236E0
3.878101224E0,6.705885530E-1,2.441875458E0,8.513663292E0,8.882280530E0
3.880166593E0,7.082754970E-1,2.303091764E0,8.456833839E0,8.793402325E0
3.882226956E0,7.603194118E-1,2.149951220E0,8.428119659E0,8.731184161E0
3.884308256E0,7.740781307E-1,2.030309916E0,8.404789925E0,8.681120261E0
3.886393319E0,7.980063558E-1,1.944168448E0,8.423932076E0,8.682121671E0
3.888472064E0,8.644071817E-1,1.791027784E0,8.361719131E0,8.594959403E0
3.890544086E0,8.781659007E-1,1.657029629E0,8.328817368E0,8.537336896E0
3.892615130E0,8.626125455E-1,1.566102386E0,8.228917122E0,8.420917651E0
3.894687192E0,8.673982024E-1,1.456032634E0,8.253443718E0,8.425659848E0
3.896764169E0,8.769695163E-1,1.355534077E0,8.253443718E0,8.409868095E0
3.898838448E0,9.092726111E-1,1.240678549E0,8.182256699E0,8.325586143E0
3.900913277E0,9.475577474E-1,1.116251707E0,8.148757935E0,8.279259595E0
3.902987272E0,9.613165259E-1,1.049252748E0,8.134998322E0,8.258526411E0
3.905062478E0,9.762716293E-1,9.966106415E-1,8.182256699E0,8.300341183E0
3.907135629E0,1.023529887E0,9.152546525E-1,8.158329010E0,8.273066949E0
3.909209847E0,1.057029366E0,8.147560954E-1,8.158329010E0,8.266769067E0
3.911281991E0,1.091127157E0,7.286145091E-1,8.191828728E0,8.296233813E0
3.913347767E0,1.130010486E0,6.562315822E-1,8.277970314E0,8.380474695E0
3.915429737E0,1.144965649E0,5.700899959E-1,8.359326363E0,8.456611980E0
3.917495919E0,1.126421213E0,5.365904570E-1,8.392825127E0,8.485061442E0
3.919583759E0,1.141974568E0,5.359922647E-1,8.488538742E0,8.581764597E0
3.921656035E0,1.143171072E0,5.551348329E-1,8.578866959E0,8.672483674E0
3.923731810E0,1.138983607E0,6.077769399E-1,8.665008545E0,8.760653489E0
3.925801269E0,1.125823021E0,7.130611539E-1,8.731410027E0,8.832522558E0
3.927868845E0,1.117448211E0,8.464609981E-1,8.850452423E0,8.960786507E0
3.929952116E0,1.090528965E0,9.852447510E-1,8.969495773E0,9.089104195E0
3.932026163E0,1.043868899E0,1.147956610E0,9.083752632E0,9.215314891E0
3.934102548E0,1.016351461E0,1.320239902E0,9.188439369E0,9.338277236E0
3.936175078E0,9.942178130E-1,1.482951880E0,9.326025963E0,9.495387069E0
3.938250823E0,9.625129104E-1,1.640279889E0,9.440283775E0,9.629948441E0
3.940323282E0,9.684949517E-1,1.769492388E0,9.535398483E0,9.746430630E0
3.942397561E0,9.649057388E-1,1.869990945E0,9.635298729E0,9.862397823E0
3.944472126E0,9.840483069E-1,1.908276081E0,9.649655342E0,9.885631841E0
3.946545694E0,9.894321561E-1,1.965703845E0,9.687342644E0,9.934162023E0
3.948617522E0,1.018146038E0,1.999203324E0,9.701101303E0,9.957148275E0
3.950683908E0,1.061815023E0,1.984846354E0,9.744172096E0,1.000079777E1
3.952768788E0,1.095314622E0,1.922034740E0,9.739386559E0,9.987471262E0
3.954843760E0,1.176670551E0,1.826321840E0,9.748359680E0,9.987518286E0
3.956919514E0,1.253240824E0,1.730608940E0,9.733404160E0,9.965178192E0
3.958993600E0,1.319641709E0,1.620539188E0,9.695118904E0,9.917808834E0
3.961074910E0,1.361516118E0,1.520040631E0,9.623932838E0,9.837902873E0
3.963139699E0,1.414158225E0,1.433898926E0,9.623334885E0,9.831809799E0
3.965213969E0,1.466800332E0,1.352542996E0,9.656833649E0,9.860796717E0
3.967285747E0,1.529013634E0,1.237687469E0,9.647262573E0,9.845782250E0
3.969360585E0,1.600798368E0,1.122832060E0,9.675378799E0,9.870980811E0
3.971429402E0,1.686341763E0,9.553344250E-1,9.599406242E0,9.793110467E0
3.973510864E0,1.776670814E0,8.356932998E-1,9.570094109E0,9.769423919E0
3.975585337E0,1.834098577E0,6.771687865E-1,9.574879646E0,9.772450839E0
3.977662131E0,1.896910191E0,5.192425251E-1,9.637093544E0,9.835723311E0
3.979733459E0,1.968694806E0,3.804588020E-1,9.651450157E0,9.857535101E0
3.981805898E0,2.059023857E0,2.081755698E-1,9.622735977E0,9.842762011E0
3.983875895E0,2.125424623E0,8.374879509E-2,9.613164902E0,9.845678398E0
3.985956706E0,2.164308071E0,-4.127619043E-2,9.656235695E0,9.895899198E0
3.988031729E0,2.213361025E0,-1.417747438E-1,9.756135941E0,1.000506150E1
3.990106201E0,2.256431818E0,-2.518445849E-1,9.799206734E0,1.005879530E1
3.992179057E0,2.299502611E0,-3.242274821E-1,9.799206734E0,1.007061509E1
3.994253775E0,2.300100803E0,-3.146561682E-1,9.847063065E0,1.011702146E1
3.996327353E0,2.286940336E0,-3.002992272E-1,9.937392235E0,1.020157047E1
3.998399587E0,2.268994093E0,-2.189432681E-1,1.004746246E1,1.030280410E1
4.000467367E0,2.274976015E0,-1.381855011E-1,1.014257717E1,1.039550301E1
4.002548218E0,2.304288149E0,-7.118647546E-2,1.018505001E1,1.044270344E1
4.004615846E0,2.309672117E0,1.974078640E-2,1.023230743E1,1.048976122E1
4.006700044E0,2.282154560E0,1.250249892E-1,1.034656525E1,1.059600269E1
4.008769887E0,2.245664120E0,2.446661144E-1,1.047517967E1,1.071598143E1
4.010850169E0,2.218146563E0,3.110669553E-1,1.058524895E1,1.081963179E1
4.012921285E0,2.228914261E0,3.493520916E-1,1.068993473E1,1.092542037E1
4.014993531E0,2.234896421E0,3.924229145E-1,1.078983593E1,1.102584768E1
4.017058259E0,2.259422779E0,4.354937077E-1,1.084726334E1,1.108863238E1
4.019144328E0,2.269592285E0,4.492524564E-1,1.089452171E1,1.113748088E1
4.021216686E0,2.260619164E0,4.827519655E-1,1.094237804E1,1.118387615E1
4.023282736E0,2.232503414E0,5.114658475E-1,1.099980545E1,1.123571933E1
4.025354230E0,2.208575249E0,5.210371017E-1,1.100937653E1,1.124080316E1
4.027431286E0,2.194218397E0,5.306084156E-1,1.100937653E1,1.123843900E1
4.029517843E0,2.194218397E0,4.971089065E-1,1.099980545E1,1.122753008E1
4.031591879E0,2.193620205E0,4.444667995E-1,1.096211910E1,1.118827849E1
4.033665966E0,2.217548370E0,3.631108403E-1,1.094776154E1,1.117599449E1
4.035737988E0,2.231307030E0,2.721835673E-1,1.091007519E1,1.113923496E1
4.037813082E0,2.268994093E0,1.429711580E-1,1.085264683E1,1.108822430E1
4.039886476E0,2.316252232E0,3.290131316E-2,1.082393360E1,1.106903995E1
4.041960806E0,2.364108801E0,-1.154536903E-1,1.081974602E1,1.107561483E1
4.044035626E0,2.435893536E0,-2.685943544E-1,1.083829021E1,1.111189700E1
4.046109173E0,2.517249346E0,-4.313062727E-1,1.086700439E1,1.116307995E1
4.048182344E0,2.598605394E0,-5.898307562E-1,1.088136101E1,1.120288658E1
4.050253664E0,2.699702263E0,-7.621139884E-1,1.092383385E1,1.127826919E1
4.052331962E0,2.804986238E0,-9.104689956E-1,1.098544884E1,1.137440054E1
4.054407015E0,2.915654421E0,-1.040279627E0,1.103749275E1,1.146339691E1
4.056481173E0,3.031108141E0,-1.174277663E0,1.109432220E1,1.156073223E1
4.058551892E0,3.117847919E0,-1.265803218E0,1.117029476E1,1.166613554E1
4.060618227E0,3.200400352E0,-1.323230863E0,1.123669529E1,1.175826617E1
4.062702974E0,3.245265722E0,-1.352542996E0,1.142273712E1,1.195157084E1
4.064777061E0,3.403192043E0,-1.409970760E0,1.145025444E1,1.202821934E1
4.066853905E0,3.575475216E0,-1.510469317E0,1.143470097E1,1.207550938E1
4.068926017E0,3.686741590E0,-1.554138303E0,1.156271744E1,1.223535222E1
4.070999300E0,3.741776466E0,-1.558923960E0,1.174875927E1,1.242837397E1
4.073063855E0,3.748356581E0,-1.516451359E0,1.192523003E1,1.259209724E1
4.075148592E0,3.725624800E0,-1.425524116E0,1.200120163E1,1.264678772E1
4.077223055E0,3.687937975E0,-1.267597795E0,1.205324554E1,1.266840238E1
4.079299308E0,3.617349625E0,-1.023529887E0,1.213938713E1,1.270816870E1
4.081369601E0,3.517449379E0,-7.220342159E-1,1.215314579E1,1.267251893E1
4.083439527E0,3.407977581E0,-4.055834413E-1,1.216271782E1,1.263766252E1
4.085519880E0,3.317050457E0,-1.088734269E-1,1.211904812E1,1.256526977E1
4.087594740E0,3.269193888E0,1.692921966E-1,1.209452248E1,1.252971518E1
4.089669274E0,3.196810961E0,3.750749528E-1,1.205623722E1,1.247850702E1
4.091743574E0,3.105883837E0,5.186443329E-1,1.202333546E1,1.242884153E1
4.093821526E0,3.057429075E0,5.958128572E-1,1.195155048E1,1.235080663E1
4.095886885E0,2.975475073E0,6.484549642E-1,1.188514996E1,1.226909676E1
4.097964887E0,2.897708178E0,6.771687865E-1,1.180020523E1,1.216963901E1
4.100037519E0,2.824128866E0,7.256234884E-1,1.165723324E1,1.201637716E1
4.102114474E0,2.750549555E0,7.495517135E-1,1.149571800E1,1.184393866E1
4.104188398E0,2.676970243E0,8.123632669E-1,1.132881927E1,1.166911522E1
4.106261112E0,2.617748022E0,8.321040869E-1,1.115234852E1,1.148563796E1
4.108336266E0,2.562713146E0,8.225327730E-1,1.095733356E1,1.128305002E1
4.110410933E0,2.513062000E0,7.704889178E-1,1.079581738E1,1.111120185E1
4.112484673E0,2.464009047E0,7.226324677E-1,1.066720295E1,1.097190763E1
4.114556033E0,2.428714991E0,6.227321029E-1,1.053440189E1,1.082866913E1
4.116621992E0,2.426920414E0,4.839483798E-1,1.040578747E1,1.069600680E1
4.118707533E0,2.411366940E0,3.403790295E-1,1.031127071E1,1.059494465E1
4.120782443E0,2.434098721E0,1.633101404E-1,1.023529911E1,1.052201761E1
4.122858382E0,2.481357098E0,1.016949583E-2,1.017308521E1,1.047133703E1
4.124932570E0,2.523829699E0,-1.621137410E-1,1.014496994E1,1.045544893E1
4.127014530E0,2.599801779E0,-2.913261652E-1,1.011625576E1,1.044904162E1
4.129078535E0,2.671586514E0,-4.396811724E-1,1.013061333E1,1.048618236E1
4.131152592E0,2.782254457E0,-5.545366406E-1,1.019222832E1,1.057969606E1
4.133224216E0,2.907877684E0,-6.652047038E-1,1.030110168E1,1.072431563E1
4.135301558E0,3.019144058E0,-7.465606928E-1,1.039621639E1,1.085144686E1
4.137374627E0,3.150151014E0,-7.950153351E-1,1.058106136E1,1.106862053E1
4.139439050E0,3.291327477E0,-8.291130662E-1,1.078564835E1,1.130709845E1
4.141524021E0,3.442075491E0,-8.536394835E-1,1.101356411E1,1.157044418E1
4.143598566E0,3.593421459E0,-8.542376757E-1,1.123669529E1,1.182817487E1
4.145674860E0,3.763311863E0,-8.548358679E-1,1.147358418E1,1.210522178E1
4.147743738E0,3.914657831E0,-8.458628058E-1,1.172542953E1,1.239054993E1
4.149809707E0,4.076173306E0,-8.177471161E-1,1.201496029E1,1.271389672E1
4.151895278E0,4.198207378E0,-7.704889178E-1,1.225244808E1,1.297463226E1
4.153970199E0,4.329812527E0,-6.747759581E-1,1.246122169E1,1.320926361E1
4.156046116E0,4.409373760E0,-5.605186820E-1,1.267478180E1,1.343156178E1
4.158115258E0,4.478167534E0,-4.169493318E-1,1.285005569E1,1.361439542E1
4.160182204E0,4.470989227E0,-2.596212626E-1,1.305524063E1,1.380204535E1
4.162266240E0,4.463212490E0,-1.304088384E-1,1.320239925E1,1.393702329E1
4.164340347E0,4.474578381E0,-3.529413417E-2,1.332622719E1,1.405743321E1
4.166417028E0,4.456034184E0,2.991028363E-3,1.338844109E1,1.411051396E1
4.168489293E0,4.462016106E0,-1.615155302E-2,1.346979713E1,1.418961886E1
4.170561498E0,4.471587181E0,-5.922235921E-2,1.350808239E1,1.422908602E1
